AILERON POSITION LH,AILERON POSITION RH,CORRECTED ANGLE OF ATTACK,BARO CORRECT ALTITUDE LSP,BARO CORRECT ALTITUDE LSP,COMPUTED AIRSPEED LSP,SELECTED COURSE,DRIFT ANGLE,ELEVATOR POSITION LEFT,ELEVATOR POSITION RIGHT,T.E. FLAP POSITION,GLIDESLOPE DEVIATION,SELECTED HEADING,SELECTED AIRSPEED,LOCALIZER DEVIATION,N1 COMMAND LSP,TOTAL PRESSURE LSP,PITCH ANGLE LSP,ROLL ANGLE LSP,RUDDER POSITION,TRUE HEADING LSP,VERTICAL ACCELERATION,WIND SPEED,AP FD STATUS,GEARS L&R DOWN LOCKED,TCAS LSP,WEIGHT ON WHEELS
95.950035,94.640724,-0.001986938,802.64795,804.9709,0.00955956,0.0,16.68881,22.174454,62.54212,78.0,0.15951,0.0,0.0,0.321244,0.0,993.97253,-0.087626874,-0.008807206,-4.3671856,-111.09164,1.0162158,36.98236,0,0,0,0
95.92958,94.59981,0.0019820288,803.96063,806.25806,-0.0095548155,0.0,-3.7373884,22.174454,62.54212,78.0,0.15873,0.0,0.0,0.35378,0.0,995.9645,0.06635209,0.115225814,-5.502639,-158.62622,1.0186406,-8.3115425,0,0,0,0
96.01141,94.66118,-0.0019771315,803.95514,806.1332,0.0095501235,0.0,2.0342648,22.194908,62.54212,78.0,0.20748,0.0,0.0,0.346528,0.0,995.2598,0.028521307,0.061417043,-5.346393,-145.39877,1.0210227,4.534714,0,0,0,0
96.09325,94.86577,0.001972246,804.1422,805.50446,-0.0095454855,0.0,-1.3858733,22.194908,62.562584,79.0,-0.09087002,0.0,0.0,-0.068795994,0.0,995.6792,0.09576003,0.11812086,-5.3526917,-153.81717,1.0192904,-3.0928712,0,0,0,0
96.072784,94.86577,-0.0019673724,802.5935,804.6108,0.0095409,0.0,1.0490296,22.194908,62.54212,78.0,-0.08541,0.0,0.0,-0.07408799,0.0,995.4498,0.09299066,0.09089838,-5.44956,-148.37782,1.0192949,2.3409157,0,0,0,0
96.134155,94.86577,0.0019625104,803.14813,805.5591,-0.009536367,0.0,-0.84426904,22.174454,62.54212,78.0,-0.08541,0.0,0.0,-0.07310797,0.0,995.63965,0.14405528,0.09619453,-5.3257995,-153.1632,1.0186737,-1.8813286,0,0,0,0
96.17508,94.88622,-0.00195766,803.60815,805.6367,0.009531886,0.0,0.7074541,22.21537,62.54212,78.0,0.13533,0.0,0.0,0.34809598,0.0,995.4648,0.1416149,0.10546945,-5.507337,-149.58824,1.0207952,1.5719515,0,0,0,0
96.29782,95.00897,0.0019528214,803.0421,805.0851,-0.009527458,0.0,-0.610147,22.194908,62.54212,78.0,0.16614,0.0,0.0,0.356524,0.0,995.5686,0.14347218,0.11603044,-5.3867764,-152.91652,1.0221676,-1.3497032,0,0,0,0
96.29782,95.00897,-0.0019479941,803.11804,806.026,0.0095230825,0.0,0.53786135,22.194908,62.54212,78.0,0.21021,0.0,0.0,0.36220798,0.0,995.47754,0.090580106,0.12355048,-5.6052985,-150.25359,1.0203893,1.1824089,0,0,0,0
96.35919,95.02943,0.0019431785,804.329,805.9176,-0.009518759,0.0,-0.48246548,22.21537,62.54212,79.0,-0.15873003,0.0,0.0,0.350056,0.0,995.5836,0.09013073,0.10877448,-5.4015803,-152.85793,1.0190568,-1.05197,0,0,0,0
96.35919,95.090805,-0.0019383741,804.298,805.9276,0.009514488,0.0,0.4390578,22.21537,62.562584,78.0,0.12636,0.0,0.0,0.35515198,0.0,995.4535,0.08465498,0.09359062,-5.639419,-150.76828,1.0199114,0.9474361,0,0,0,0
96.379654,95.02943,0.0019335812,803.6098,805.4546,-0.009510268,0.0,-0.4045207,22.154,62.521667,78.0,0.2067,0.0,0.0,0.352408,0.0,995.59717,0.1001237,0.08160382,-5.42312,-152.96739,1.0203068,-0.8617979,0,0,0,0
96.379654,94.98851,-0.0019287996,803.6716,805.2848,0.009506101,0.0,0.37678945,22.133537,62.562584,78.0,0.11466,0.0,0.0,0.361228,0.0,995.5061,0.13809972,0.10283255,-5.6680717,-151.24739,1.0193961,0.79036283,0,0,0,0
96.400116,94.19064,0.0019240292,804.10315,806.5599,-0.009501985,0.0,-0.35445598,22.133537,62.562584,78.0,-0.42627,0.0,0.0,0.36044398,0.0,995.5967,0.13068652,0.10364634,-5.422373,-153.16374,1.0196272,-0.72987145,0,0,0,0
96.400116,94.29294,-0.00191927,803.13965,805.07794,0.009497921,0.0,0.33654234,22.174454,62.562584,79.0,0.27768,0.0,0.0,0.354368,0.0,995.47186,0.09787813,0.11394072,-5.672194,-151.74466,1.0191869,0.67799,0,0,0,0
96.31828,94.53844,0.0019145219,804.1634,805.4976,-0.009493908,0.0,-0.32236618,22.174454,62.54212,78.0,0.27378,0.0,0.0,0.352016,0.0,995.564,0.076483265,0.12861021,-5.414771,-153.55316,1.0210454,-0.6330038,0,0,0,0
96.15462,94.211105,-0.001909785,803.48584,805.56714,0.009489947,0.0,0.31145874,22.174454,62.54212,79.0,0.02418,0.0,0.0,0.355348,0.0,995.5145,0.030163748,0.1351224,-5.664022,-152.27788,1.0176711,0.59362465,0,0,0,0
96.29782,93.720116,0.001905059,804.3142,806.2133,-0.009486037,0.0,-0.30351502,22.174454,62.54212,79.0,0.08541,0.0,0.0,0.358876,0.0,995.5467,-0.003549202,0.1229809,-5.4565325,-153.57268,1.019795,-0.5588663,0,0,0,0
96.31828,94.41569,-0.001900344,803.2837,805.1123,0.009482178,0.0,0.29836524,22.194908,62.54212,78.0,0.11817,0.0,0.0,0.35926798,0.0,995.53656,-0.014673423,0.095658995,-5.784031,-151.8911,1.0175931,0.5279609,0,0,0,0
96.33874,94.49752,0.0018956399,803.5777,805.8559,-0.009478371,0.0,-0.29596177,22.21537,62.54212,78.0,0.14625,0.0,0.0,0.35750398,0.0,995.58923,0.0359307,0.11364627,-5.5466866,-152.48311,1.0209793,-0.5003017,0,0,0,0
96.35919,94.62027,-0.0018909468,804.387,806.94824,0.009474614,0.0,0.29637936,22.194908,62.54212,79.0,0.2106,0.0,0.0,0.34691998,0.0,995.5205,0.044287153,0.13752909,-5.8392024,-150.71509,1.0172879,0.47540292,0,0,0,0
96.441025,94.49752,0.0018862643,803.3422,805.3867,-0.009470908,0.0,-0.2998292,22.21537,62.54212,79.0,0.16185,0.0,0.0,0.35867998,0.0,995.55646,0.024754288,0.14235656,-5.6032224,-151.32777,1.0217863,-0.45287108,0,0,0,0
96.52286,94.824844,-0.0018815927,803.62885,805.2756,0.0094672525,0.0,0.30669042,22.174454,62.562584,78.0,0.16224,0.0,0.0,0.356132,0.0,995.55896,-0.0060362755,0.15129407,-5.9123144,-149.65962,1.0173863,0.43238404,0,0,0,0
97.79126,95.02943,0.0018769318,803.8508,805.57764,-0.009463648,0.0,-0.31756616,22.194908,62.54212,78.0,0.02652,0.0,0.0,0.359464,0.0,995.5569,-0.038222965,0.16574447,-5.6546197,-150.13303,1.022042,-0.41367564,0,0,0,0
98.46637,96.60469,-0.0018722814,804.9977,806.77966,0.009460094,0.0,0.33337992,22.174454,62.54212,79.0,0.05928,0.0,0.0,0.3577,0.0,995.5151,-0.058439486,0.16126359,-5.9630003,-148.63928,1.0167514,0.3965239,0,0,0,0
98.48683,96.68652,0.0018676417,804.8852,806.3589,-0.009456591,0.0,-0.3555397,22.194908,62.54212,79.0,0.06825,0.0,0.0,0.36103198,0.0,995.537,-0.040092133,0.15943904,-5.6949725,-149.0966,1.0234357,-0.38074234,0,0,0,0
98.48683,96.99339,-0.0018630126,805.0756,806.4152,0.009453138,0.0,0.38622633,22.174454,62.521667,79.0,0.0702,0.0,0.0,0.35084,0.0,995.49835,-0.02191542,0.14853574,-6.001955,-147.51521,1.0160217,0.3661731,0,0,0,0
98.5482,96.747894,0.0018583939,804.4415,806.618,-0.009449735,0.0,-0.42892152,22.194908,62.562584,78.0,0.16575,0.0,0.0,0.35809198,0.0,995.5572,0.027503818,0.16237207,-5.726946,-147.69463,1.0233742,-0.35268164,0,0,0,0
98.58912,96.93202,-0.0018537856,803.7501,805.39935,0.009446383,0.0,0.48943052,22.21537,62.521667,78.0,0.12831,0.0,0.0,0.36632398,0.0,995.47565,0.021150855,0.18047747,-6.0174937,-146.30193,1.0145441,0.3401527,0,0,0,0
98.60957,96.99339,0.0018491878,803.6583,805.6608,-0.009443081,0.0,-0.5780099,22.194908,62.54212,78.0,0.17316,0.0,0.0,0.359464,0.0,995.5155,-0.012775472,0.17882726,-5.761087,-147.00346,1.0240878,-0.32848683,0,0,0,0
98.69141,96.91156,-0.0018446002,803.1771,805.0195,0.009439829,0.0,0.71421546,22.194908,62.54212,78.0,0.20553,0.0,0.0,0.364364,0.0,995.523,-0.053399693,0.17278664,-6.0694394,-146.16812,1.0144017,0.3175978,0,0,0,0
98.875534,97.44347,0.001840023,804.68976,805.8491,-0.009436626,0.0,-0.9393492,22.194908,62.54212,78.0,0.10452,0.0,0.0,0.350056,0.0,995.5535,-0.051267896,0.18508548,-5.802852,-147.14471,1.0232693,-0.30741057,0,0,0,0
99.059654,97.36163,-0.001835456,803.1862,805.27136,0.009433473,0.0,1.3541178,22.21537,62.54212,79.0,0.15834,0.0,0.0,0.354956,0.0,995.5492,-0.043221664,0.19783247,-6.089816,-146.47717,1.0141389,0.2978594,0,0,0,0
99.22331,97.688965,0.0018308992,802.45544,804.4253,-0.009430371,0.0,-2.2641852,22.194908,62.562584,79.0,0.12402,0.0,0.0,0.362012,0.0,995.56744,0.014425722,0.24494296,-5.7948303,-147.33754,1.0242391,-0.28888655,0,0,0,0
99.1824,97.688965,-0.0018263524,803.1851,805.06085,0.009427318,0.0,5.0417957,22.194908,62.562584,79.0,0.10608,0.0,0.0,0.360836,0.0,995.4755,0.041150194,0.2238474,-6.083604,-146.7713,1.0150864,0.28044102,0,0,0,0
