AILERON POSITION LH,AILERON POSITION RH,CORRECTED ANGLE OF ATTACK,BARO CORRECT ALTITUDE LSP,BARO CORRECT ALTITUDE LSP,COMPUTED AIRSPEED LSP,SELECTED COURSE,DRIFT ANGLE,ELEVATOR POSITION LEFT,ELEVATOR POSITION RIGHT,T.E. FLAP POSITION,GLIDESLOPE DEVIATION,SELECTED HEADING,SELECTED AIRSPEED,LOCALIZER DEVIATION,N1 COMMAND LSP,TOTAL PRESSURE LSP,PITCH ANGLE LSP,ROLL ANGLE LSP,RUDDER POSITION,TRUE HEADING LSP,VERTICAL ACCELERATION,WIND SPEED,AP FD STATUS,GEARS L&R DOWN LOCKED,TCAS LSP,WEIGHT ON WHEELS
84.49356,83.695694,0.0001690941,1504.4155,1495.9642,-0.0012541983,124.891685,-38.5949,19.739952,61.457848,2427.0,-3.7794825e-17,-55.107025,134.0,-0.0078399945,7.500092,962.5346,-0.26032156,-0.4105648,-1.8940959,34.129833,1.0008726,0.013341381,2,0,0,0
84.49356,83.716156,-0.00017201806,2002.0018,2001.5656,0.0012687581,124.891685,-71.30591,19.739952,61.457848,2427.0,-3.3816424e-17,-55.107025,134.0,-0.018815981,-1.6944021,953.3734,-0.5151647,-0.7849524,-1.5770767,59.143272,0.99085516,-0.013272148,2,0,0,0
84.49356,83.716156,0.00017494708,1860.6038,1859.157,-0.0012833368,124.891685,-66.87654,19.719494,61.457848,2427.0,3.3816424e-17,-55.107025,134.0,-0.0048999954,0.92963326,956.45306,-0.44778502,-0.6987301,-1.8439674,52.040165,1.0009651,0.013203552,2,0,0,0
84.514015,83.67523,-0.0001778812,1944.6078,1942.9125,0.0012979346,124.891685,-74.42423,19.780869,61.457848,2427.0,-0.0156000275,-55.107025,134.0,-0.006859975,-0.6376882,954.63055,-0.49516112,-0.7386822,-1.561243,56.221466,0.991103,-0.013135588,2,0,0,0
84.49356,83.695694,0.00018082048,1885.4601,1883.232,-0.001312552,124.891685,-76.89765,19.739952,61.457848,2427.0,-0.011309983,-55.107025,134.0,-0.005487995,0.4854423,955.9433,-0.48022914,-0.6953294,-1.841545,53.224323,0.99960154,0.013068245,2,0,0,0
84.49356,83.695694,-0.00018376495,1931.2366,1929.7925,0.0013271896,124.891685,-87.178024,19.739952,61.457848,2427.0,-0.020669999,-55.107025,134.0,-0.012347983,-0.39239964,954.90875,-0.51809245,-0.71986943,-1.5718863,55.50536,0.99159443,-0.013001516,2,0,0,0
84.514015,83.695694,0.00018671465,1894.0979,1891.3723,-0.0013418478,124.891685,-88.77701,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.002939986,0.32977384,955.7484,-0.48223606,-0.7279593,-1.835668,53.591774,1.0002444,0.012935394,2,0,0,0
84.49356,83.695694,-0.00018966965,1925.9854,1924.1412,0.0013565271,124.891685,-90.8728,19.739952,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.009211974,-0.2847912,955.04663,-0.44907165,-0.7184703,-1.5805489,55.197437,0.99211025,-0.012869872,2,0,0,0
84.49356,83.67523,0.00019262997,1898.2659,1896.3967,-0.0013712278,124.891685,-89.2494,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.010191994,0.2509365,955.66736,-0.4440633,-0.69393253,-1.8411357,53.859943,0.9998237,0.01280494,2,0,0,0
84.49356,83.695694,-0.00019559568,1922.5248,1920.8684,0.0013859506,124.891685,-90.66201,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.0025479961,-0.22454487,955.10376,-0.4739282,-0.7331741,-1.5757128,55.111263,0.9910427,-0.0127405925,2,0,0,0
84.49356,83.716156,0.00019856682,1899.9088,1897.8062,-0.0014006958,124.891685,-89.40489,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,0.008624,0.20339885,955.6462,-0.45185116,-0.7035976,-1.8275026,54.092705,1.000015,0.012676822,2,0,0,0
84.514015,83.695694,-0.00020154341,1919.1804,1917.7109,0.001415464,124.891685,-90.53851,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.010191994,-0.18607917,955.19226,-0.43601233,-0.6550745,-1.5858796,55.13553,0.9913231,-0.012613621,2,0,0,0
84.514015,83.695694,0.00020452554,1901.3583,1899.1847,-0.0014302556,124.891685,-89.50614,19.739952,61.437393,2426.0,-0.00077998854,-55.107025,134.0,-0.0041159857,0.17163555,955.589,-0.37630618,-0.67152447,-1.8515861,54.306984,1.000263,0.012550983,2,0,0,0
84.49356,83.716156,-0.00020751322,1917.8208,1916.3748,0.0014450712,124.891685,-90.45376,19.739952,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.0009799766,-0.15940802,955.2333,-0.34015456,-0.73632073,-1.5900104,55.19577,0.99252635,-0.012488899,2,0,0,0
84.49356,83.716156,0.00021050654,1902.3109,1900.4319,-0.0014599111,124.891685,-89.57823,19.76041,61.437393,2427.0,-0.00077998854,-55.107025,134.0,-0.008427994,0.14892396,955.53894,-0.36435115,-0.71522784,-1.8503705,54.502617,0.9998064,0.012427365,2,0,0,0
84.4731,83.57295,-0.0002135055,1916.7736,1914.7366,0.001474776,124.891685,-90.39164,19.76041,61.457848,2427.0,-0.00077998854,-55.107025,134.0,-0.006663995,-0.13983618,955.27625,-0.42675945,-0.76470613,-1.5838462,55.254036,0.9909324,-0.012366373,2,0,0,0
84.41173,83.204704,0.00021651018,1903.3141,1901.6356,-0.0014896663,124.891685,-89.632355,19.739952,61.498764,2427.0,-0.011699976,-55.107025,134.0,0.00392,0.13188384,955.5397,-0.44870856,-0.7463662,-1.8846902,54.66251,1.0006952,0.012305917,2,0,0,0
84.41173,83.26608,-0.00021952062,1915.9963,1914.1334,0.0015045824,124.891685,-90.344025,19.637661,61.457848,2426.0,-0.08814001,-55.107025,134.0,-0.08016397,-0.12486723,955.2532,-0.4570429,-0.7180806,-1.5962917,55.33776,0.9905551,-0.01224599,2,0,0,0
84.370804,83.32745,0.00022253688,1904.3359,1901.7985,-0.001519525,124.891685,-89.67459,19.617203,61.396477,2427.0,-0.08657998,-55.107025,134.0,-0.08016397,0.11863086,955.52637,-0.43620843,-0.74997365,-1.8937185,54.796833,0.99998814,0.012186586,2,0,0,0
84.35035,83.53203,-0.000225559,1915.3672,1913.5493,0.0015344943,124.891685,-90.30627,19.65812,61.41693,2427.0,0.02106,-55.107025,134.0,0.0196,-0.11305186,955.2866,-0.42195988,-0.7490261,-1.6355505,55.377937,0.9918984,-0.012127698,2,0,0,0
84.370804,83.55249,0.00022858703,1905.1439,1903.1377,-0.0015494911,124.891685,-89.708565,19.699036,61.396477,2427.0,-0.00038999537,-55.107025,134.0,-0.0023519862,0.10803188,955.53687,-0.42311186,-0.7313373,-1.8612595,54.883762,0.9999713,0.012069322,2,0,0,0
84.329895,83.53203,-0.00023162102,1914.9271,1912.8478,0.0015645159,124.891685,-90.27551,19.719494,61.335102,2427.0,-0.00038999537,-55.107025,134.0,-0.02175598,-0.10349123,955.2962,-0.4181169,-0.7142898,-1.6026437,55.386353,0.99134237,-0.012011449,2,0,0,0
84.35035,83.53203,0.00023466101,1905.268,1903.4915,-0.001579569,124.891685,-89.73657,19.719494,61.35556,2427.0,-0.00038999537,-55.107025,134.0,-0.010583984,0.09936471,955.5074,-0.4445805,-0.74286,-1.8576411,54.91655,1.0007852,0.011954076,2,0,0,0
84.370804,83.49112,-0.00023770709,1914.2627,1912.0404,0.001594651,124.891685,-90.24987,19.719494,61.335102,2427.0,-0.00038999537,-55.107025,134.0,-0.008427994,-0.0955984,955.26556,-0.441545,-0.6701265,-1.5908717,55.36432,0.99077517,-0.011897194,2,0,0,0
84.370804,83.57295,0.00024075927,1905.6805,1903.8196,-0.0016097624,124.891685,-89.76016,19.699036,61.335102,2427.0,-0.00038999537,-55.107025,134.0,-0.0015679764,0.092147365,955.50415,-0.40114564,-0.7650898,-1.8703902,54.915825,1.00147,0.0118408,2,0,0,0
84.370804,83.59341,-0.00024381763,1914.1691,1912.69,0.0016249039,124.891685,-90.22807,19.719494,61.335102,2427.0,-0.00038999537,-55.107025,134.0,-0.013523983,-0.08897384,955.2766,-0.41945168,-0.71770316,-1.6048511,55.350365,0.98925656,-0.011784887,2,0,0,0
84.30943,83.53203,0.0002468822,1905.8256,1904.2747,-0.0016400758,124.891685,-89.7804,19.699036,61.273727,2427.0,-0.00038999537,-55.107025,134.0,-0.011759983,0.08604587,955.4806,-0.34326553,-0.7230312,-1.8710521,54.93821,1.0012202,0.011729449,2,0,0,0
84.268524,83.63432,-0.00024995307,1913.8481,1912.3248,0.0016552787,124.891685,-90.20919,19.719494,61.25327,2427.0,-0.00038999537,-55.107025,134.0,-0.0043119956,-0.08333621,955.27704,-0.35772297,-0.86215943,-1.5994365,55.335606,0.9914314,-0.011674482,2,0,0,0
