AILERON POSITION LH,AILERON POSITION RH,CORRECTED ANGLE OF ATTACK,BARO CORRECT ALTITUDE LSP,BARO CORRECT ALTITUDE LSP,COMPUTED AIRSPEED LSP,SELECTED COURSE,DRIFT ANGLE,ELEVATOR POSITION LEFT,ELEVATOR POSITION RIGHT,T.E. FLAP POSITION,GLIDESLOPE DEVIATION,SELECTED HEADING,SELECTED AIRSPEED,LOCALIZER DEVIATION,N1 COMMAND LSP,TOTAL PRESSURE LSP,PITCH ANGLE LSP,ROLL ANGLE LSP,RUDDER POSITION,TRUE HEADING LSP,VERTICAL ACCELERATION,WIND SPEED,AP FD STATUS,GEARS L&R DOWN LOCKED,TCAS LSP,WEIGHT ON WHEELS
73.3644,71.032196,0.00036948104,807.3275,809.96686,-0.0046191416,124.891685,0.043997794,20.37415,59.80075,118.0,-0.010529997,-61.08354,132.0,-0.21599199,0.039237462,989.3083,-0.20066051,0.3195441,-1.2316648,-149.79143,1.029723,-0.037137054,2,0,0,0
73.3644,71.032196,-0.00036351857,807.0242,810.47754,0.00458643,124.891685,-0.03986285,20.578732,59.82121,118.0,-0.001559975,-61.08354,132.0,-0.21755995,-0.03805536,989.33,-0.20662783,0.3258062,-0.9289097,-150.39359,1.0146259,0.036833655,2,0,0,0
73.34395,71.032196,0.00035758605,807.9895,811.179,-0.004553967,124.891685,0.036149748,20.496899,59.82121,118.0,-0.001559975,-61.08354,132.0,-0.22187199,0.036928996,989.3165,-0.1914397,0.33969685,-1.2406825,-149.22888,1.0308104,-0.036535837,2,0,0,0
73.3644,71.05265,-0.0003516831,807.8662,810.8188,0.0045217513,124.891685,-0.0328035,20.517357,59.82121,118.0,0.01092,-61.08354,132.0,-0.21481599,-0.035854477,989.3189,-0.18471432,0.35819474,-0.96080303,-149.84023,1.0127933,0.036243457,2,0,0,0
73.3644,71.073105,0.00034580939,808.2275,811.23175,-0.004489779,124.891685,0.029777758,20.415066,59.80075,118.0,1.0869492e-15,-61.08354,132.0,-0.19051196,0.034828283,989.30176,-0.16948658,0.37865618,-1.2239033,-148.76106,1.0296394,-0.035956364,2,0,0,0
73.3644,71.05265,-0.0003399646,807.8507,811.0398,0.004458048,124.891685,-0.02703326,20.271858,59.80075,118.0,0.04056,-61.08354,132.0,-0.197764,-0.033847194,989.2968,-0.08527879,0.37975004,-0.9920407,-149.34111,1.0140953,0.03567442,2,0,0,0
73.3644,71.05265,0.00033414844,808.5634,811.51996,-0.004426555,124.891685,0.024536546,20.210487,59.9235,118.0,0.0585,-61.08354,132.0,-0.18678798,0.032908272,989.3436,0.019281851,0.402385,-1.2374394,-148.26198,1.0306594,-0.03539749,2,0,0,0
73.34395,70.6844,-0.0003283606,807.97815,810.91455,0.0043952963,124.891685,-0.022258965,20.292316,59.882584,120.0,0.05343,-61.08354,132.0,-0.19207998,-0.03200883,989.3275,0.115428716,0.39727768,-0.96509105,-148.78754,1.013784,0.03512544,2,0,0,0
73.34395,71.032196,0.00032260068,807.5229,810.8904,-0.0043642707,124.891685,0.020175867,20.435524,59.9235,120.0,0.04095,-61.08354,132.0,-0.18855198,0.031146407,989.31464,0.17613089,0.40374953,-1.1768473,-147.7499,1.0305854,-0.034858145,2,0,0,0
73.34395,71.05265,-0.00031686845,807.9537,810.3446,0.0043334747,124.891685,-0.018265944,20.128654,59.862125,118.0,0.03159,-61.08354,132.0,-0.18502398,-0.03031874,989.3378,0.24178913,0.39887056,-1.0616689,-148.29185,1.0135291,0.034595486,2,0,0,0
73.34395,70.9299,0.0003111636,807.68854,810.3622,-0.0043029054,124.891685,0.016510708,20.292316,59.862125,118.0,0.0023400001,-61.08354,132.0,-0.17855598,0.029523749,989.3534,0.28768882,0.3786717,-1.3262247,-147.34485,1.0306104,-0.03433734,2,0,0,0
73.34395,71.011734,-0.0003054858,807.3548,810.56665,0.0042725606,124.891685,-0.014894051,20.026363,59.82121,118.0,-0.0031200072,-61.08354,132.0,-0.167776,-0.028759515,989.3674,0.2891848,0.3837222,-0.9758699,-147.95422,1.0130045,0.034083597,2,0,0,0
73.3644,71.11403,0.0002998348,807.01996,810.09656,-0.0042424374,124.891685,0.013401881,20.599186,59.82121,119.0,0.0039,-61.08354,132.0,-0.19149198,0.028024266,989.30566,0.30081442,0.38915,-1.249228,-147.16075,1.031146,-0.033834144,2,0,0,0
73.3644,71.13448,-0.00029421024,807.6437,810.7522,0.004212534,124.891685,-0.012021837,20.455982,59.82121,118.0,0.00741,-61.08354,132.0,-0.191296,-0.027316364,989.2995,0.2675956,0.38805896,-0.9572989,-147.87383,1.012933,0.03358888,2,0,0,0
73.3644,71.073105,0.0002886119,807.64795,810.0449,-0.0041828468,124.891685,0.010743031,20.517357,59.82121,119.0,-0.013260009,-61.08354,132.0,-0.194236,0.026634295,989.2376,0.24682309,0.38481018,-1.2144183,-147.17314,1.0314807,-0.033347692,2,0,0,0
73.34395,71.09357,-0.00028303947,807.2857,810.8395,0.0041533737,124.891685,-0.009555847,20.435524,59.82121,118.0,-0.016380014,-61.08354,132.0,-0.17463596,-0.025976652,989.344,0.26469624,0.38643274,-0.9521281,-147.87222,1.0129147,0.033110484,2,0,0,0
73.3644,71.09357,0.00027749268,808.14386,810.97577,-0.004124113,124.891685,0.008451765,20.66056,59.82121,118.0,-0.019890012,-61.08354,132.0,-0.183652,0.02534213,989.32825,0.25017175,0.38593933,-1.2206339,-147.18388,1.0314356,-0.032877166,2,0,0,0
73.3644,71.073105,-0.00027197125,808.2005,811.82404,0.0040950608,124.891685,-0.007423216,20.701477,59.82121,118.0,-0.00467998,-61.08354,132.0,-0.19384398,-0.024729514,989.3047,0.2547016,0.3867229,-0.9176337,-147.86218,1.0124242,0.032647636,2,0,0,0
73.3644,71.073105,0.0002664749,807.71875,810.8966,-0.004066216,124.891685,0.006463455,20.701477,59.882584,118.0,0.00702,-61.08354,132.0,-0.16366,0.024137674,989.2655,0.25086817,0.3844961,-1.2249197,-147.19357,1.0319929,-0.03242181,2,0,0,0
73.34395,71.09357,-0.00026100338,807.02,810.44165,0.004037576,124.891685,-0.005566459,20.681019,59.862125,118.0,0.00195,-61.08354,132.0,-0.16032799,-0.023565557,989.2906,0.25436935,0.38548592,-0.9117228,-147.8528,1.0122306,0.032199595,2,0,0,0
73.3644,71.05265,0.00025555643,808.0771,810.9028,-0.004009138,124.891685,0.004726834,20.762852,59.862125,119.0,-0.0038999936,-61.08354,132.0,-0.17875196,0.023012178,989.2213,0.2510634,0.38702932,-1.1881615,-147.20267,1.032231,-0.03198091,2,0,0,0
73.3644,71.073105,-0.00025013374,807.8076,810.124,0.0039809,124.891685,-0.003939739,20.701477,59.882584,118.0,-0.00077998854,-61.08354,132.0,-0.17502798,-0.02247662,989.21216,0.25421825,0.38328978,-0.9034622,-147.84401,1.011979,0.03176567,2,0,0,0
73.3644,71.073105,0.00024473513,806.717,808.9821,-0.0039528604,124.891685,0.003200819,20.78331,59.882584,119.0,-0.08151001,-61.08354,132.0,-0.07467599,0.02195802,989.31494,0.25146836,0.38574544,-1.1830289,-147.21118,1.0324911,-0.031553794,2,0,0,0
73.384865,71.09357,-0.0002393603,806.0824,809.8899,0.0039250157,124.891685,-0.0025061483,20.701477,59.882584,118.0,-0.08541,-61.08354,132.0,-0.07487197,-0.021455573,989.33936,0.26397094,0.38937104,-0.8749454,-147.83575,1.0117122,0.03134521,2,0,0,0
73.384865,71.11403,0.00023400901,807.6339,810.7423,-0.0038973647,124.891685,0.0018521802,20.742393,59.9235,118.0,-0.08424002,-61.08354,132.0,-0.07526399,0.020968525,989.3379,0.26250362,0.3949246,-1.1934277,-147.21918,1.0324775,-0.03113984,2,0,0,0
73.34395,71.073105,-0.00022868103,807.86993,810.6406,0.0038699051,124.891685,-0.0012357044,20.701477,59.90304,119.0,-0.013650002,-61.08354,132.0,-0.191884,-0.020496167,989.30817,0.26494503,0.39361137,-0.90508777,-147.82805,1.0114359,0.030937608,2,0,0,0
73.34395,71.05265,0.0002233761,807.9033,810.7741,-0.0038426348,124.891685,0.0006538095,20.619644,59.9235,118.0,-0.01716,-61.08354,132.0,-0.19560798,0.020037834,989.3372,0.26234797,0.3923876,-1.2329845,-147.22649,1.0330317,-0.030738449,2,0,0,0
73.34395,71.073105,-0.00021809398,807.2142,809.84235,0.0038155515,124.891685,-0.00010385026,20.558273,59.862125,118.0,-0.028079988,-61.08354,132.0,-0.17248,-0.0195929,989.32837,0.26499197,0.39454624,-0.88184756,-147.82384,1.010829,0.030542292,2,0,0,0
73.3644,71.073105,0.00021283443,806.71844,810.1884,-0.003788653,124.891685,-0.00041658094,20.599186,59.862125,118.0,-0.013260009,-61.08354,132.0,-0.18913998,0.019160772,989.3662,0.2623327,0.3959972,-1.2280238,-147.24008,1.033439,-0.030349068,2,0,0,0
73.3644,71.032196,-0.00020759724,806.812,810.1238,0.0037619378,124.891685,0.0009096791,20.66056,59.90304,119.0,-0.0062400126,-61.08354,132.0,-0.20442797,-0.0187409,989.3569,0.26499483,0.39506653,-0.85331744,-147.81866,1.0105948,0.030158717,2,0,0,0
73.384865,71.09357,0.00020238217,806.9569,810.04877,-0.0037354038,124.891685,-0.0013774489,20.803768,59.90304,118.0,-0.009360017,-61.08354,132.0,-0.18992396,0.018332755,989.3214,0.26233548,0.3959043,-1.2421077,-147.2466,1.0335389,-0.029971175,2,0,0,0
73.384865,71.073105,-0.00019718899,807.3603,809.6872,0.0037090485,124.891685,0.0018217238,20.681019,59.862125,117.0,-0.0050699734,-61.08354,132.0,-0.197176,-0.017935848,989.334,0.2649893,0.39509505,-0.65665066,-147.81216,1.0105546,0.029786378,2,0,0,0
73.3644,71.05265,0.00019201747,807.24,810.02637,-0.0036828707,124.891685,-0.002244183,20.558273,59.9235,118.0,-0.012480022,-61.08354,132.0,-0.185416,0.01754971,989.32214,0.26234254,0.39589483,-0.83702826,-147.25298,1.0339719,-0.029604271,2,0,0,0
73.34395,71.05265,-0.00018686739,806.9719,809.83936,0.003656868,124.891685,0.0026463682,20.619644,59.882584,119.0,-0.03783,-61.08354,132.0,-0.19306,-0.017173901,989.35077,0.26498142,0.395097,-0.49149972,-147.80592,1.0101794,0.029424794,2,0,0,0
73.30303,71.05265,0.00018173853,807.5563,810.05615,-0.0036310386,124.891685,-0.0030296943,20.640102,59.9235,119.0,-0.019890012,-61.08354,132.0,-0.196,0.016808001,989.3335,0.26235083,0.39589643,-0.87152654,-147.25908,1.0343732,-0.029247893,2,0,0,0
73.32349,71.09357,-0.00017663071,806.1639,809.8322,0.0036053807,124.891685,0.0033954636,20.19003,60.066704,119.0,-0.014039995,-61.08354,132.0,-0.191296,-0.016451618,989.37274,0.2649729,0.39509344,-0.45158026,-147.79997,1.0103732,0.029073512,2,0,0,0
73.32349,70.99128,0.00017154367,806.99646,810.0714,-0.0035798925,124.891685,-0.0037448762,20.37415,59.90304,119.0,-0.010529997,-61.08354,132.0,-0.19580396,0.016104376,989.3767,0.26235944,0.39590114,-0.885554,-147.26488,1.0346774,-0.0289016,2,0,0,0
73.34395,71.05265,-0.00016647723,806.8529,809.803,0.0035545721,124.891685,0.0040790383,20.37415,59.9235,118.0,-0.017549993,-61.08354,132.0,-0.176596,-0.015765918,989.3218,0.26496422,0.395088,-0.4932595,-147.79431,1.0094663,0.028732102,2,0,0,0
73.34395,71.09357,0.00016143116,805.9704,809.2284,-0.0035294178,124.891685,-0.0043989723,20.619644,59.882584,118.0,-0.016770007,-61.08354,132.0,-0.18208398,0.015435913,989.33875,0.2623681,0.3959071,-0.9207721,-147.2704,1.0350736,-0.028564971,2,0,0,0
73.34395,71.09357,-0.00015640528,807.3697,809.5941,0.0035044278,124.891685,0.004705623,20.455982,59.9235,118.0,-0.012480022,-61.08354,132.0,-0.188944,-0.015114036,989.3696,0.2649556,0.3950817,-0.39929178,-147.78894,1.0090555,0.028400159,2,0,0,0
73.3644,71.09357,0.00015139938,806.14136,809.62964,-0.0034796004,124.891685,-0.004999865,20.640102,59.862125,118.0,-0.007409992,-61.08354,132.0,-0.186004,0.014799986,989.30865,0.2623767,0.39591366,-0.94572675,-147.27556,1.0355045,-0.028237619,2,0,0,0
73.3644,71.073105,-0.00014641325,806.3772,809.31274,0.0034549339,124.891685,0.0052825096,20.701477,59.90304,118.0,-0.011309983,-61.08354,132.0,-0.17875196,-0.014493474,989.3266,0.2649471,0.39507496,-0.34414297,-147.78447,1.0085697,0.028077303,2,0,0,0
73.3644,71.09357,0.00014144671,806.45654,809.20795,-0.0034304266,124.891685,-0.005554309,20.721935,59.90304,118.0,-0.0077999854,-61.08354,132.0,-0.17091198,0.014194223,989.3167,0.26238516,0.39592052,-0.9453489,-147.28638,1.0356475,-0.027919166,2,0,0,0
73.3644,71.073105,-0.00013649956,806.7226,809.4109,0.003406077,124.891685,0.0058159623,20.701477,59.90304,118.0,-0.011309983,-61.08354,132.0,-0.19913597,-0.013901974,989.3414,0.26493868,0.395068,-0.26373777,-147.78412,1.008252,0.027763166,2,0,0,0
73.3644,71.073105,0.00013157159,806.2598,809.5247,-0.003381883,124.891685,-0.006068119,20.701477,59.882584,119.0,-0.01599002,-61.08354,132.0,-0.21069999,0.013616477,989.39655,0.26239344,0.39592758,-1.0251656,-147.29123,1.0363597,-0.027609259,2,0,0,0
73.3644,71.073105,-0.00012666265,806.0943,809.11346,0.0033578435,124.891685,0.0063113845,20.721935,59.90304,118.0,-0.0058500194,-61.08354,132.0,-0.19286396,-0.013337496,989.355,0.26493046,0.39506087,-0.14938113,-147.77942,1.0074747,0.027457407,2,0,0,0
73.3644,71.073105,0.000121772515,806.26605,809.059,-0.0033339565,124.891685,-0.0065463223,20.762852,59.862125,119.0,-0.014039995,-61.08354,132.0,-0.197764,0.013064802,989.38025,0.2624016,0.39593473,-1.1669909,-147.29582,1.0368156,-0.027307566,2,0,0,0
73.34395,71.073105,-0.00011690102,805.7986,808.4005,0.0033102205,124.891685,0.006773458,20.721935,59.882584,118.0,-0.01716,-61.08354,132.0,-0.17287196,-0.01279818,989.3779,0.26492238,0.39505368,0.056932513,-147.7749,1.0071603,0.027159698,2,0,0,0
73.3644,71.073105,0.00011204798,806.31415,809.3594,-0.0032866343,124.891685,-0.0069932826,20.762852,59.882584,118.0,-0.004289987,-61.08354,132.0,-0.18933596,0.012537424,989.3745,0.2624096,0.39594194,-1.4933608,-147.30023,1.0370928,-0.027013768,2,0,0,0
73.3644,71.073105,-0.00010721321,806.1169,809.1851,0.003263196,124.891685,0.007206255,20.681019,59.882584,118.0,-0.013650002,-61.08354,132.0,-0.20423199,-0.012282338,989.3843,0.26491448,0.39504647,-20.04335,-147.7706,1.0067986,0.026869733,2,0,0,0
73.3644,71.073105,0.00010239653,806.6047,809.79584,-0.0032399043,124.891685,-0.007412804,20.619644,59.882584,118.0,-0.01599002,-61.08354,132.0,-0.19090398,0.012032733,989.32983,0.26241744,0.39594918,-2.4908605,-147.30441,1.0378715,-0.02672756,2,0,0,0
73.34395,71.073105,-9.7597775e-05,806.42053,809.07654,0.0032167574,124.891685,0.0076133315,20.701477,59.90304,118.0,-0.0156000275,-61.08354,132.0,-0.17267598,-0.01178843,989.36786,0.26490673,0.39503923,-17.798512,-147.76662,1.0060039,0.026587216,2,0,0,0
73.34395,71.05265,9.2816765e-05,806.7387,809.1394,-0.0031937542,124.891685,-0.0078082136,20.721935,59.862125,118.0,-0.021839978,-61.08354,133.0,-0.18678798,0.011549254,989.3769,0.26242507,0.39595643,-12.71978,-147.30766,1.0382797,-0.026448661,2,0,0,0
73.34395,71.05265,-8.805333e-05,806.198,809.2451,0.003170893,124.891685,0.007997804,20.640102,59.862125,119.0,-0.013650002,-61.08354,133.0,-0.20540799,-0.011315043,989.36835,0.2648992,0.39503196,-15.139048,-147.75931,1.0056632,0.026311865,2,0,0,0
