AILERON POSITION LH,AILERON POSITION RH,CORRECTED ANGLE OF ATTACK,BARO CORRECT ALTITUDE LSP,BARO CORRECT ALTITUDE LSP,COMPUTED AIRSPEED LSP,SELECTED COURSE,DRIFT ANGLE,ELEVATOR POSITION LEFT,ELEVATOR POSITION RIGHT,T.E. FLAP POSITION,GLIDESLOPE DEVIATION,SELECTED HEADING,SELECTED AIRSPEED,LOCALIZER DEVIATION,N1 COMMAND LSP,TOTAL PRESSURE LSP,PITCH ANGLE LSP,ROLL ANGLE LSP,RUDDER POSITION,TRUE HEADING LSP,VERTICAL ACCELERATION,WIND SPEED,AP FD STATUS,GEARS L&R DOWN LOCKED,TCAS LSP,WEIGHT ON WHEELS
122.64773,62.37846,0.0017218499,825.5538,828.5585,0.00636498,71.98191,54.3878,23.46331,59.759834,94.0,-0.077610016,118.91517,135.0,-0.07526399,-0.03791589,968.92786,-0.5828942,0.77983236,-0.66339284,-145.67856,1.0076915,-0.19148007,2,0,0,0
123.42513,62.09205,-0.0017195541,824.88446,827.753,-0.0063655693,71.98191,54.377758,23.667885,59.82121,94.0,-0.01091999,118.91517,135.0,-0.25558397,0.037135564,968.9541,-0.5816497,0.78019273,-0.65020514,-144.64366,1.0068063,0.18765083,2,0,0,0
123.01597,62.030674,0.0017172673,825.1858,828.3009,0.0063661984,71.98191,54.382885,23.708801,59.780293,94.0,-0.014039995,118.91517,135.0,-0.26616797,-0.036385912,968.9027,-0.58284295,0.7798068,-0.6569616,-145.66643,1.0083542,-0.18397169,2,0,0,0
122.97505,62.17388,-0.0017149895,825.53467,828.189,-0.006366867,71.98191,54.340893,23.729263,59.73938,94.0,-0.00077998854,118.91517,135.0,-0.25264397,0.03566517,968.9634,-0.58169866,0.7802174,-0.60105395,-144.65536,1.0075635,0.18043399,2,0,0,0
123.11826,62.317085,0.0017127207,825.19354,828.5233,0.006367576,71.98191,54.360935,23.790634,59.82121,94.0,-0.017549993,118.91517,135.0,-0.258328,-0.0349717,968.9207,-0.5827963,0.7797831,-0.6281004,-145.65512,1.0077213,-0.17702973,2,0,0,0
123.0978,62.337543,-0.0017104608,825.1099,827.7849,-0.0063683237,71.98191,54.334686,23.790634,59.82121,94.0,-0.00467998,118.91517,135.0,-0.26616797,0.03430399,968.97186,-0.5817432,0.78023994,-0.51543957,-144.66629,1.0084627,0.1737515,2,0,0,0
122.934135,62.39892,0.0017082096,825.47296,828.55927,0.0063691107,71.98191,54.34948,23.77018,59.73938,95.0,-0.010140004,118.91517,135.0,-0.255388,-0.033660628,968.9015,-0.58275366,0.7797618,-0.5898335,-145.64455,1.0074921,-0.17059243,2,0,0,0
119.19032,62.39892,-0.0017059674,825.33167,828.2918,-0.0063699367,71.98191,54.314182,23.749718,59.73938,94.0,-0.0038999936,118.91517,135.0,-0.23911996,0.03304031,968.976,-0.5817839,0.7802601,-0.5278212,-144.67653,1.0082862,0.16754615,2,0,0,0
121.52254,62.419373,0.0017037337,825.5425,828.3165,0.0063708015,71.98191,54.29586,23.77018,59.80075,94.0,-0.019890012,118.91517,135.0,-0.263424,-0.032441832,968.9064,-0.58271474,0.77974284,-0.63072944,-145.63461,1.0065272,-0.1646067,2,0,0,0
121.052,62.419373,-0.0017015089,825.5392,828.35156,-0.006371705,71.98191,54.265755,23.83155,59.759834,94.0,-0.016380014,118.91517,135.0,-0.24245198,0.03186406,968.9676,-0.58182114,0.7802779,-0.51159656,-144.68617,1.0091492,0.1617686,2,0,0,0
120.68376,62.439835,0.0016992927,825.0944,828.52295,0.0063726464,71.98191,54.263912,23.811096,59.780293,94.0,-0.013650002,118.91517,135.0,-0.252448,-0.03130593,968.90234,-0.5826791,0.7797262,-0.584199,-145.62526,1.0065147,-0.15902667,2,0,0,0
110.27064,62.501205,-0.001697085,825.82916,828.0866,-0.0063736266,71.98191,54.24939,23.790634,59.80075,95.0,-0.002730014,118.91517,135.0,-0.25911197,0.030766478,968.9513,-0.58185524,0.78029335,-0.5028529,-144.69525,1.0091096,0.1563761,2,0,0,0
117.10361,62.46029,0.0016948859,825.3197,828.4415,0.0063746446,71.98191,54.204414,23.852013,59.759834,94.0,-0.022620024,118.91517,135.0,-0.261268,-0.030244773,968.9191,-0.5826464,0.77971184,-0.5756094,-145.61642,1.0059848,-0.15381242,2,0,0,0
116.98086,62.419373,-0.0016926953,824.92725,828.7515,-0.0063757007,71.98191,54.179836,23.852013,59.759834,95.0,-0.0156000275,118.91517,135.0,-0.26166,0.029739961,968.94995,-0.58188653,0.7803067,-0.49229145,-144.70384,1.0097486,0.15133141,2,0,0,0
121.58391,62.39892,0.0016905132,825.5322,827.97723,0.006376794,71.98191,54.194607,23.83155,59.759834,94.0,-0.020669999,118.91517,135.0,-0.26205197,-0.029251236,968.90515,-0.5826165,0.77969956,-0.5748509,-145.60808,1.005452,-0.14892915,2,0,0,0
122.81139,62.419373,-0.0016883394,824.9289,827.816,-0.006377925,71.98191,54.16629,23.83155,59.759834,94.0,-0.0062400126,118.91517,135.0,-0.244608,0.028777843,968.963,-0.5819152,0.78031796,-0.49735636,-144.71198,1.0101824,0.14660195,2,0,0,0
122.872765,62.419373,0.0016861741,825.521,827.9975,0.006379094,71.98191,54.14755,23.872467,59.759834,94.0,-0.013650002,118.91517,135.0,-0.26851997,-0.028319074,968.9136,-0.58258903,0.7796892,-0.59319264,-145.60016,1.0046895,-0.14434634,2,0,0,0
123.200096,62.419373,-0.001684017,825.31775,828.7051,-0.0063802996,71.98191,54.125774,23.83155,59.759834,94.0,-0.014039995,118.91517,135.0,-0.27087197,0.027874267,968.9606,-0.58194155,0.7803274,-0.49515823,-144.7197,1.0109546,0.14215906,2,0,0,0
123.241005,62.419373,0.0016818682,825.3992,828.3543,0.006381542,71.98191,54.10286,23.811096,59.698463,94.0,-0.008189978,118.91517,135.0,-0.24774398,-0.027442792,968.91504,-0.58256376,0.77968067,-0.6233707,-145.59264,1.0035341,-0.14003707,2,0,0,0
123.46605,62.317085,-0.0016797276,825.47595,827.74963,-0.0063828216,71.98191,54.08409,23.688347,59.678,94.0,-0.007019999,118.91517,135.0,-0.258328,0.027024064,968.9595,-0.58196574,0.78033507,-0.55026907,-144.72702,1.0111336,0.1379775,2,0,0,0
123.40467,62.317085,0.0016775952,825.8083,828.74225,0.006384138,71.98191,54.091682,23.77018,59.718918,94.0,-0.01091999,118.91517,135.0,-0.24362798,-0.026617529,968.91595,-0.5825406,0.7796738,-0.6556681,-145.5855,1.0041842,-0.13597761,2,0,0,0
122.381775,62.296627,-0.001675471,825.1369,829.02954,-0.0063854908,71.98191,54.09526,23.811096,59.637085,94.0,-0.01091999,118.91517,135.0,-0.260092,0.026222661,968.9587,-0.581988,0.78034115,-0.5861503,-144.73396,1.0118285,0.13403486,2,0,0,0
123.22055,62.37846,0.0016733548,825.63776,828.75916,0.00638688,71.98191,54.05486,23.852013,59.678,94.0,0.00546,118.91517,135.0,-0.25087997,-0.02583897,968.9167,-0.5825193,0.7796685,-0.6259931,-145.57878,1.0034869,-0.13214682,2,0,0,0
123.3433,62.37846,-0.0016712466,825.2397,827.8829,-0.006388305,71.98191,54.083645,23.872467,59.698463,94.0,-1.5062197e-16,118.91517,135.0,-0.24499996,0.025465988,968.95795,-0.58200836,0.7803457,-0.505767,-144.74036,1.0123218,0.13031125,2,0,0,0
